# IODP371 site U1508 synthetic model data 
#(Rejected model due to very poor fit to lithology, included to show constraint on the twt to the base of the borehole)
depth_m_bsf	velocity_m/s	density_Mg/m3	two-way-travel-time_(ms)	impedance
175.3764	1939.4100	1.6297	0.1870	3.1606
175.5288	1936.0000	1.6298	0.1872	3.1552
175.6812	1936.0000	1.6299	0.1874	3.1554
175.8336	1937.8700	1.6300	0.1875	3.1587
175.9860	1942.4900	1.6301	0.1877	3.1664
176.1384	1954.0400	1.6302	0.1878	3.1854
176.2908	1961.7400	1.6303	0.1880	3.1982
176.4432	1975.7100	1.6304	0.1881	3.2211
176.5956	1989.3500	1.6305	0.1883	3.2436
176.7480	1989.0200	1.6306	0.1884	3.2432
176.9004	1999.3600	1.6307	0.1886	3.2603
177.0528	2000.9000	1.6308	0.1887	3.2630
177.2052	1997.8200	1.6309	0.1889	3.2582
177.3576	1997.8200	1.6310	0.1890	3.2584
177.5100	1999.6900	1.6311	0.1892	3.2617
177.6624	2001.8900	1.6312	0.1894	3.2655
177.8148	1996.9400	1.6313	0.1895	3.2576
177.9672	1982.4200	1.6314	0.1897	3.2341
178.1196	1961.9600	1.6315	0.1898	3.2009
178.2720	1958.8800	1.6316	0.1900	3.1961
178.4244	1960.8600	1.6317	0.1901	3.1996
178.5768	1978.3500	1.6318	0.1903	3.2283
178.7292	1977.9100	1.6319	0.1904	3.2278
178.8816	1980.0000	1.6320	0.1906	3.2314
179.0340	1984.2900	1.6321	0.1907	3.2386
179.1864	1995.4000	1.6322	0.1909	3.2569
179.3388	2018.5000	1.6323	0.1910	3.2949
179.4912	2028.2900	1.6324	0.1912	3.3110
179.6436	2036.2100	1.6325	0.1913	3.3242
179.7960	2038.7400	1.6326	0.1915	3.3285
179.9484	2011.7900	1.6327	0.1916	3.2847
180.1008	1989.3500	1.6328	0.1918	3.2483
180.2532	1968.4500	1.6330	0.1920	3.2144
180.4056	1959.4300	1.6331	0.1921	3.1999
180.5580	1959.4300	1.6332	0.1923	3.2001
180.7104	1958.1100	1.6333	0.1924	3.1981
180.8628	1955.8000	1.6334	0.1926	3.1945
181.0152	1948.5400	1.6335	0.1927	3.1829
181.1676	1951.6200	1.6336	0.1929	3.1881
181.3200	1968.8900	1.6337	0.1930	3.2165
181.4724	1978.0200	1.6338	0.1932	3.2317
181.6248	1992.6500	1.6339	0.1934	3.2558
181.7772	2000.5700	1.6340	0.1935	3.2689
181.9296	1998.8100	1.6341	0.1937	3.2663
182.0820	1988.8000	1.6342	0.1938	3.2501
182.2344	1990.1200	1.6343	0.1940	3.2525
182.3868	1992.6500	1.6344	0.1941	3.2568
182.5392	1998.5900	1.6345	0.1943	3.2667
182.6916	1986.0500	1.6346	0.1944	3.2464
182.8440	1976.5900	1.6347	0.1946	3.2312
182.9964	1979.0100	1.6348	0.1947	3.2353
183.1488	1988.3600	1.6349	0.1949	3.2508
183.3012	1991.6600	1.6350	0.1950	3.2564
183.4536	1995.1800	1.6351	0.1952	3.2624
183.6060	2001.5600	1.6353	0.1953	3.2731
183.7584	1992.6500	1.6354	0.1955	3.2587
183.9108	1972.1900	1.6355	0.1956	3.2254
184.0632	1973.0700	1.6356	0.1958	3.2271
184.2156	1967.4600	1.6357	0.1960	3.2181
184.3680	1971.0900	1.6358	0.1961	3.2243
184.5204	1980.1100	1.6359	0.1963	3.2392
184.6728	1994.8500	1.6360	0.1964	3.2636
184.8252	1996.3900	1.6361	0.1966	3.2663
184.9776	1988.4700	1.6362	0.1967	3.2535
185.1300	1975.9300	1.6363	0.1969	3.2332
185.2824	1969.7700	1.6364	0.1970	3.2234
185.4348	1964.8200	1.6365	0.1972	3.2155
185.5872	1949.2000	1.6366	0.1973	3.1901
185.7396	1944.0300	1.6367	0.1975	3.1819
185.8920	1943.9200	1.6368	0.1977	3.1819
186.0444	1950.6300	1.6369	0.1978	3.1931
186.1968	1952.8300	1.6371	0.1980	3.1969
186.3492	1954.9200	1.6372	0.1981	3.2005
186.5016	1964.1600	1.6373	0.1983	3.2158
186.6540	1979.4500	1.6374	0.1984	3.2411
186.8064	1997.4900	1.6375	0.1986	3.2708
186.9588	2009.1500	1.6376	0.1987	3.2901
187.1112	2017.0700	1.6377	0.1989	3.3033
187.2636	1999.8000	1.6378	0.1990	3.2753
187.4160	1993.4200	1.6379	0.1992	3.2650
187.5684	1986.0500	1.6380	0.1994	3.2532
187.7208	1982.9700	1.6381	0.1995	3.2483
187.8732	1974.8300	1.6382	0.1997	3.2352
188.0256	1976.8100	1.6383	0.1998	3.2387
188.1780	1974.7200	1.6384	0.2000	3.2355
188.3304	1973.0700	1.6385	0.2001	3.2330
188.4828	1982.0900	1.6386	0.2003	3.2480
188.6352	1992.8700	1.6388	0.2004	3.2658
188.7876	2003.1000	1.6389	0.2006	3.2828
188.9400	2007.6100	1.6390	0.2007	3.2904
189.0924	2006.4000	1.6391	0.2009	3.2886
189.2448	2008.1600	1.6392	0.2010	3.2917
189.3972	2001.5600	1.6393	0.2012	3.2811
189.5496	1983.1900	1.6394	0.2013	3.2512
189.7020	1977.2500	1.6395	0.2015	3.2417
189.8544	1985.5000	1.6396	0.2017	3.2555
190.0068	1989.3500	1.6397	0.2018	3.2620
190.1592	1993.6400	1.6398	0.2020	3.2692
190.3116	2020.2600	1.6399	0.2021	3.3131
190.4640	2031.9200	1.6400	0.2023	3.3324
190.6164	2045.3400	1.6402	0.2024	3.3547
190.7688	2040.5000	1.6403	0.2026	3.3470
190.9212	2022.5700	1.6404	0.2027	3.3178
191.0736	2018.7200	1.6405	0.2029	3.3117
191.2260	2022.7900	1.6406	0.2030	3.3186
191.3784	2029.7200	1.6407	0.2032	3.3301
191.5308	2033.7900	1.6408	0.2033	3.3370
191.6832	2037.8600	1.6409	0.2035	3.3439
191.8356	2046.6600	1.6410	0.2036	3.3586
191.9880	2038.9600	1.6411	0.2038	3.3462
192.1404	2033.7900	1.6412	0.2039	3.3379
192.2928	2044.6800	1.6413	0.2041	3.3560
192.4452	2046.7700	1.6415	0.2042	3.3597
192.5976	2038.4100	1.6416	0.2044	3.3462
192.7500	2034.5600	1.6417	0.2045	3.3401
192.9024	2018.7200	1.6418	0.2047	3.3143
193.0548	2015.3100	1.6419	0.2048	3.3089
193.2072	2011.3500	1.6420	0.2050	3.3026
193.3596	2002.0000	1.6421	0.2051	3.2875
193.5120	1992.4300	1.6422	0.2053	3.2720
193.6644	1998.3700	1.6423	0.2054	3.2820
193.8168	2000.5700	1.6424	0.2056	3.2858
193.9692	2001.6700	1.6425	0.2057	3.2878
194.1216	2013.3300	1.6426	0.2059	3.3072
194.2740	2020.5900	1.6428	0.2060	3.3193
194.4264	2019.0500	1.6429	0.2062	3.3170
194.5788	2006.4000	1.6430	0.2063	3.2965
194.7312	2001.3400	1.6431	0.2065	3.2884
194.8836	2006.5100	1.6432	0.2066	3.2971
195.0360	2014.6500	1.6433	0.2068	3.3107
195.1884	2030.3800	1.6434	0.2069	3.3368
195.3408	2037.4200	1.6435	0.2071	3.3485
195.4932	2041.7100	1.6436	0.2072	3.3558
195.6456	2053.3700	1.6437	0.2074	3.3752
195.7980	2060.5200	1.6439	0.2075	3.3872
195.9504	2063.9300	1.6440	0.2077	3.3930
196.1028	2066.1300	1.6441	0.2078	3.3969
196.2552	2066.5700	1.6442	0.2080	3.3978
196.4076	2069.5400	1.6443	0.2081	3.4029
196.5600	2071.3000	1.6444	0.2083	3.4061
196.7124	2071.6300	1.6445	0.2084	3.4068
196.8648	2085.2700	1.6446	0.2086	3.4295
197.0172	2076.8000	1.6447	0.2087	3.4158
197.1696	2074.8200	1.6448	0.2089	3.4128
197.3220	2071.4100	1.6450	0.2090	3.4074
197.4744	2069.8700	1.6451	0.2091	3.4051
197.6268	2072.4000	1.6452	0.2093	3.4095
197.7792	2076.2500	1.6453	0.2094	3.4160
197.9316	2084.5000	1.6454	0.2096	3.4298
198.0840	2093.3000	1.6455	0.2097	3.4445
198.2364	2087.6900	1.6456	0.2099	3.4355
198.3888	2083.8400	1.6457	0.2100	3.4294
198.5412	2067.1200	1.6458	0.2102	3.4021
198.6936	2067.4500	1.6459	0.2103	3.4029
198.8460	2070.9700	1.6461	0.2105	3.4089
198.9984	2078.6700	1.6462	0.2106	3.4218
199.1508	2078.8900	1.6463	0.2108	3.4224
199.3032	2091.7600	1.6464	0.2109	3.4439
199.4556	2095.0600	1.6465	0.2111	3.4495
199.6080	2095.5000	1.6466	0.2112	3.4505
199.7604	2095.2800	1.6467	0.2113	3.4504
199.9128	2091.5400	1.6468	0.2115	3.4444
200.0652	2094.7300	1.6469	0.2116	3.4499
200.2176	2093.1900	1.6471	0.2118	3.4476
200.3700	2080.9800	1.6472	0.2119	3.4277
200.5224	2082.9600	1.6473	0.2121	3.4312
200.6748	2084.8300	1.6474	0.2122	3.4345
200.8272	2087.8000	1.6475	0.2124	3.4397
200.9796	2091.6500	1.6476	0.2125	3.4462
201.1320	2094.7300	1.6477	0.2127	3.4515
201.2844	2115.7400	1.6478	0.2128	3.4864
201.4368	2129.7100	1.6480	0.2129	3.5097
201.5892	2144.2300	1.6481	0.2131	3.5338
201.7416	2155.6700	1.6482	0.2132	3.5529
201.8940	2160.2900	1.6483	0.2134	3.5608
202.0464	2141.0400	1.6484	0.2135	3.5293
202.1988	2130.7000	1.6485	0.2137	3.5125
202.3512	2103.7500	1.6486	0.2138	3.4683
202.5036	2095.6100	1.6487	0.2139	3.4551
202.6560	2098.2500	1.6488	0.2141	3.4597
202.8084	2109.3600	1.6490	0.2142	3.4783
202.9608	2121.0200	1.6491	0.2144	3.4977
203.1132	2122.1200	1.6492	0.2145	3.4998
203.2656	2123.2200	1.6493	0.2147	3.5018
203.4180	2124.9800	1.6494	0.2148	3.5050
203.5704	2126.9600	1.6495	0.2150	3.5085
203.7228	2133.8900	1.6496	0.2151	3.5201
203.8752	2137.3000	1.6498	0.2152	3.5260
204.0276	2130.4800	1.6499	0.2154	3.5150
204.1800	2127.1800	1.6500	0.2155	3.5098
204.3324	2116.0700	1.6501	0.2157	3.4917
204.4848	2110.4600	1.6502	0.2158	3.4827
204.6372	2102.5400	1.6503	0.2160	3.4699
204.7896	2105.1800	1.6504	0.2161	3.4744
204.9420	2112.0000	1.6505	0.2162	3.4859
205.0944	2097.5900	1.6507	0.2164	3.4624
205.2468	2069.6500	1.6508	0.2165	3.4165
205.3992	2050.0700	1.6509	0.2167	3.3844
205.5516	2030.1600	1.6510	0.2168	3.3518
205.7040	2015.8600	1.6511	0.2170	3.3284
205.8564	2006.8400	1.6512	0.2171	3.3137
206.0088	1999.5800	1.6513	0.2173	3.3020
206.1612	2012.0100	1.6514	0.2174	3.3227
206.3136	2016.6300	1.6516	0.2176	3.3306
206.4660	2055.3500	1.6517	0.2177	3.3948
206.6184	2080.8700	1.6518	0.2179	3.4372
206.7708	2101.9900	1.6519	0.2180	3.4723
206.9232	2113.9800	1.6520	0.2182	3.4923
207.0756	2093.7400	1.6521	0.2183	3.4591
207.2280	2089.6700	1.6522	0.2185	3.4526
207.3804	2078.8900	1.6524	0.2186	3.4351
207.5328	2070.3100	1.6525	0.2188	3.4211
207.6852	2070.5300	1.6526	0.2189	3.4217
207.8376	2060.8500	1.6527	0.2191	3.4060
207.9900	2054.6900	1.6528	0.2192	3.3960
208.1424	2057.2200	1.6529	0.2194	3.4004
208.2948	2052.0500	1.6530	0.2195	3.3921
208.4472	2047.5400	1.6532	0.2197	3.3849
208.5996	2057.8800	1.6533	0.2198	3.4022
208.7520	2061.2900	1.6534	0.2199	3.4081
208.9044	2051.9400	1.6535	0.2201	3.3929
209.0568	2046.3300	1.6536	0.2202	3.3838
209.2092	2059.6400	1.6537	0.2204	3.4061
209.3616	2074.7100	1.6538	0.2205	3.4313
209.5140	2096.1600	1.6540	0.2207	3.4670
209.6664	2095.2800	1.6541	0.2208	3.4658
209.8188	2100.3400	1.6542	0.2210	3.4744
209.9712	2106.3900	1.6543	0.2211	3.4846
210.1236	2121.0200	1.6544	0.2213	3.5091
210.2760	2115.5200	1.6545	0.2214	3.5002
210.4284	2104.0800	1.6547	0.2216	3.4815
210.5808	2099.6800	1.6548	0.2217	3.4745
210.7332	2090.2200	1.6549	0.2218	3.4591
210.8856	2087.5800	1.6550	0.2220	3.4549
211.0380	2081.0900	1.6551	0.2221	3.4444
211.1904	2078.7800	1.6552	0.2223	3.4409
211.3428	2082.8500	1.6553	0.2224	3.4478
211.4952	2091.9800	1.6555	0.2226	3.4632
211.6476	2096.0500	1.6556	0.2227	3.4702
211.8000	2095.6100	1.6557	0.2229	3.4697
211.9524	2102.1000	1.6558	0.2230	3.4807
212.1048	2098.9100	1.6559	0.2232	3.4756
212.2572	2093.4100	1.6560	0.2233	3.4668
212.4096	2096.4900	1.6562	0.2234	3.4721
212.5620	2108.8100	1.6563	0.2236	3.4928
212.7144	2100.5600	1.6564	0.2237	3.4793
212.8668	2094.4000	1.6565	0.2239	3.4694
213.0192	2104.5200	1.6566	0.2240	3.4864
213.1716	2105.7300	1.6567	0.2242	3.4886
213.3240	2109.2500	1.6569	0.2243	3.4947
213.4764	2110.6800	1.6570	0.2245	3.4973
213.6288	2117.7200	1.6571	0.2246	3.5092
213.7812	2123.2200	1.6572	0.2248	3.5186
213.9336	2109.3600	1.6573	0.2249	3.4959
214.0860	2101.3300	1.6574	0.2250	3.4828
214.2384	2087.8000	1.6575	0.2252	3.4606
214.3908	2087.6900	1.6577	0.2253	3.4607
214.5432	2090.9900	1.6578	0.2255	3.4664
214.6956	2094.5100	1.6579	0.2256	3.4725
214.8480	2090.8800	1.6580	0.2258	3.4667
215.0004	2081.2000	1.6581	0.2259	3.4509
215.1528	2077.4600	1.6583	0.2261	3.4449
215.3052	2081.3100	1.6584	0.2262	3.4516
215.4576	2089.6700	1.6585	0.2264	3.4657
215.6100	2098.9100	1.6586	0.2265	3.4813
215.7624	2108.4800	1.6587	0.2266	3.4974
215.9148	2116.1800	1.6588	0.2268	3.5104
216.0672	2120.8000	1.6590	0.2269	3.5183
216.2196	2127.7300	1.6591	0.2271	3.5301
216.3720	2123.8800	1.6592	0.2272	3.5239
216.5244	2119.0400	1.6593	0.2274	3.5161
216.6768	2117.0600	1.6594	0.2275	3.5131
216.8292	2112.6600	1.6595	0.2277	3.5060
216.9816	2119.5900	1.6597	0.2278	3.5178
217.1340	2121.4600	1.6598	0.2279	3.5211
217.2864	2125.7500	1.6599	0.2281	3.5285
217.4388	2137.0800	1.6600	0.2282	3.5476
217.5912	2130.0400	1.6601	0.2284	3.5361
217.7436	2114.9700	1.6602	0.2285	3.5114
217.8960	2111.7800	1.6604	0.2287	3.5063
218.0484	2110.7900	1.6605	0.2288	3.5049
218.2008	2113.6500	1.6606	0.2289	3.5099
218.3532	2118.1600	1.6607	0.2291	3.5177
218.5056	2119.2600	1.6608	0.2292	3.5197
218.6580	2135.9800	1.6610	0.2294	3.5478
218.8104	2129.2700	1.6611	0.2295	3.5369
218.9628	2123.1100	1.6612	0.2297	3.5269
219.1152	2114.4200	1.6613	0.2298	3.5127
219.2676	2111.5600	1.6614	0.2300	3.5082
219.4200	2110.3500	1.6615	0.2301	3.5064
219.5724	2107.2700	1.6617	0.2302	3.5016
219.7248	2105.4000	1.6618	0.2304	3.4987
219.8772	2110.1300	1.6619	0.2305	3.5068
220.0296	2113.4300	1.6620	0.2307	3.5126
220.1820	2112.5500	1.6621	0.2308	3.5114
220.3344	2113.9800	1.6623	0.2310	3.5140
220.4868	2118.6000	1.6624	0.2311	3.5219
220.6392	2117.0600	1.6625	0.2312	3.5196
220.7916	2121.6800	1.6626	0.2314	3.5275
220.9440	2123.5500	1.6627	0.2315	3.5309
221.0964	2131.6900	1.6629	0.2317	3.5447
221.2488	2143.5700	1.6630	0.2318	3.5647
221.4012	2144.5600	1.6631	0.2320	3.5666
221.5536	2138.9500	1.6632	0.2321	3.5575
221.7060	2130.9200	1.6633	0.2323	3.5444
221.8584	2138.4000	1.6635	0.2324	3.5571
222.0108	2129.7100	1.6636	0.2325	3.5429
222.1632	2139.8300	1.6637	0.2327	3.5600
222.3156	2137.5200	1.6638	0.2328	3.5564
222.4680	2138.0700	1.6639	0.2330	3.5576
222.6204	2146.6500	1.6640	0.2331	3.5721
222.7728	2146.5400	1.6642	0.2332	3.5722
222.9252	2144.5600	1.6643	0.2334	3.5692
223.0776	2141.8100	1.6644	0.2335	3.5648
223.2300	2145.4400	1.6645	0.2337	3.5711
223.3824	2146.9800	1.6646	0.2338	3.5740
223.5348	2139.2800	1.6648	0.2340	3.5614
223.6872	2136.4200	1.6649	0.2341	3.5569
223.8396	2138.6200	1.6650	0.2342	3.5608
223.9920	2144.1200	1.6651	0.2344	3.5702
224.1444	2149.6200	1.6652	0.2345	3.5797
224.2968	2153.1400	1.6654	0.2347	3.5858
224.4492	2154.4600	1.6655	0.2348	3.5882
224.6016	2152.0400	1.6656	0.2350	3.5845
224.7540	2149.6200	1.6657	0.2351	3.5807
224.9064	2147.8600	1.6659	0.2352	3.5780
225.0588	2143.4600	1.6660	0.2354	3.5709
225.2112	2145.6600	1.6661	0.2355	3.5749
225.3636	2144.3400	1.6662	0.2357	3.5729
225.5160	2150.2800	1.6663	0.2358	3.5831
225.6684	2152.5900	1.6665	0.2359	3.5872
225.8208	2149.0700	1.6666	0.2361	3.5816
225.9732	2144.8900	1.6667	0.2362	3.5749
226.1256	2141.7000	1.6668	0.2364	3.5698
226.2780	2136.8600	1.6669	0.2365	3.5620
226.4304	2139.0600	1.6671	0.2367	3.5659
226.5828	2133.4500	1.6672	0.2368	3.5568
226.7352	2133.0100	1.6673	0.2369	3.5564
226.8876	2142.3600	1.6674	0.2371	3.5722
227.0400	2134.4400	1.6675	0.2372	3.5593
227.1924	2137.6300	1.6677	0.2374	3.5649
227.3448	2141.4800	1.6678	0.2375	3.5715
227.4972	2149.9500	1.6679	0.2377	3.5859
227.6496	2148.0800	1.6680	0.2378	3.5831
227.8020	2147.5300	1.6682	0.2379	3.5824
227.9544	2164.3600	1.6683	0.2381	3.6107
228.1068	2159.7400	1.6684	0.2382	3.6033
228.2592	2160.6200	1.6685	0.2384	3.6050
228.4116	2160.9500	1.6686	0.2385	3.6058
228.5640	2163.7000	1.6688	0.2386	3.6107
228.7164	2187.1300	1.6689	0.2388	3.6501
228.8688	2190.5400	1.6690	0.2389	3.6560
229.0212	2189.1100	1.6691	0.2391	3.6539
229.1736	2204.0700	1.6693	0.2392	3.6791
229.3260	2209.4600	1.6694	0.2393	3.6884
229.4784	2203.9600	1.6695	0.2395	3.6795
229.6308	2192.5200	1.6696	0.2396	3.6607
229.7832	2217.3800	1.6697	0.2398	3.7024
229.9356	2219.3600	1.6699	0.2399	3.7060
230.0880	2217.1600	1.6700	0.2400	3.7026
230.2404	2215.2900	1.6701	0.2402	3.6998
230.3928	2211.4400	1.6702	0.2403	3.6936
230.5452	2211.5500	1.6704	0.2404	3.6941
230.6976	2264.3500	1.6705	0.2406	3.7825
230.8500	2275.1300	1.6706	0.2407	3.8008
231.0024	2282.3900	1.6707	0.2408	3.8132
231.1548	2279.5300	1.6708	0.2410	3.8087
231.3072	2285.0300	1.6710	0.2411	3.8182
231.4596	2274.8000	1.6711	0.2412	3.8014
231.6120	2248.4000	1.6712	0.2414	3.7576
231.7644	2243.3400	1.6713	0.2415	3.7494
231.9168	2240.5900	1.6715	0.2417	3.7451
232.0692	2230.2500	1.6716	0.2418	3.7280
232.2216	2222.3300	1.6717	0.2419	3.7151
232.3740	2217.2700	1.6718	0.2421	3.7069
232.5264	2220.9000	1.6720	0.2422	3.7132
232.6788	2219.9100	1.6721	0.2423	3.7119
232.8312	2189.8800	1.6722	0.2425	3.6619
232.9836	2185.2600	1.6723	0.2426	3.6545
233.1360	2191.7500	1.6724	0.2428	3.6656
233.2884	2219.1400	1.6726	0.2429	3.7117
233.4408	2222.8800	1.6727	0.2430	3.7182
233.5932	2225.1900	1.6728	0.2432	3.7223
233.7456	2220.3500	1.6729	0.2433	3.7145
233.8980	2219.1400	1.6731	0.2434	3.7128
234.0504	2216.2800	1.6732	0.2436	3.7083
234.2028	2201.7600	1.6733	0.2437	3.6842
234.3552	2195.8200	1.6734	0.2439	3.6746
234.5076	2191.0900	1.6736	0.2440	3.6669
234.6600	2202.9700	1.6737	0.2441	3.6871
234.8124	2216.2800	1.6738	0.2443	3.7096
234.9648	2233.5500	1.6739	0.2444	3.7388
235.1172	2242.4600	1.6741	0.2445	3.7540
235.2696	2252.1400	1.6742	0.2447	3.7705
235.4220	2273.8100	1.6743	0.2448	3.8071
235.5744	2288.1100	1.6744	0.2449	3.8313
235.7268	2303.6200	1.6746	0.2451	3.8575
235.8792	2311.6500	1.6747	0.2452	3.8713
236.0316	2320.3400	1.6748	0.2453	3.8861
236.1840	2352.0200	1.6749	0.2455	3.9395
236.3364	2332.1100	1.6751	0.2456	3.9064
236.4888	2303.7300	1.6752	0.2457	3.8592
236.6412	2281.6200	1.6753	0.2459	3.8224
236.7936	2274.4700	1.6754	0.2460	3.8107
236.9460	2249.0600	1.6756	0.2461	3.7684
237.0984	2247.8500	1.6757	0.2463	3.7667
237.2508	2258.7400	1.6758	0.2464	3.7852
237.4032	2264.9000	1.6759	0.2465	3.7958
237.5556	2269.5200	1.6761	0.2467	3.8038
237.7080	2284.0400	1.6762	0.2468	3.8285
237.8604	2290.4200	1.6763	0.2469	3.8394
238.0128	2288.0000	1.6764	0.2471	3.8357
238.1652	2290.4200	1.6766	0.2472	3.8400
238.3176	2304.7200	1.6767	0.2473	3.8643
238.4700	2288.6600	1.6768	0.2475	3.8376
238.6224	2272.3800	1.6769	0.2476	3.8106
238.7748	2263.6900	1.6771	0.2477	3.7963
238.9272	2223.6500	1.6772	0.2479	3.7295
239.0796	2208.0300	1.6773	0.2480	3.7036
239.2320	2198.7900	1.6774	0.2482	3.6883
239.3844	2172.5000	1.6776	0.2483	3.6445
239.5368	2167.9900	1.6777	0.2484	3.6372
239.6892	2229.7000	1.6778	0.2486	3.7410
239.8416	2225.1900	1.6779	0.2487	3.7337
239.9940	2221.1200	1.6781	0.2489	3.7272
240.1464	2222.7700	1.6782	0.2490	3.7302
240.2988	2235.6400	1.6783	0.2491	3.7521
240.4512	2233.6600	1.6784	0.2493	3.7491
240.6036	2212.4300	1.6786	0.2494	3.7137
240.7560	2216.7200	1.6787	0.2495	3.7212
240.9084	2211.5500	1.6788	0.2497	3.7128
241.0608	2214.9600	1.6790	0.2498	3.7188
241.2132	2213.9700	1.6791	0.2499	3.7174
241.3656	2221.2300	1.6792	0.2501	3.7299
241.5180	2239.2700	1.6793	0.2502	3.7605
241.6704	2246.4200	1.6795	0.2504	3.7728
241.8228	2244.3300	1.6796	0.2505	3.7695
241.9752	2235.4200	1.6797	0.2506	3.7549
242.1276	2220.1300	1.6798	0.2508	3.7295
242.2800	2203.5200	1.6800	0.2509	3.7018
242.4324	2186.3600	1.6801	0.2510	3.6733
242.5848	2175.8000	1.6802	0.2512	3.6558
242.7372	2173.7100	1.6803	0.2513	3.6526
242.8896	2166.8900	1.6805	0.2515	3.6414
243.0420	2161.3900	1.6806	0.2516	3.6324
243.1944	2155.0100	1.6807	0.2517	3.6220
243.3468	2167.4400	1.6809	0.2519	3.6432
243.4992	2159.9600	1.6810	0.2520	3.6309
243.6516	2166.3400	1.6811	0.2522	3.6419
243.8040	2167.3300	1.6812	0.2523	3.6438
243.9564	2171.1800	1.6814	0.2525	3.6506
244.1088	2173.8200	1.6815	0.2526	3.6553
244.2612	2178.5500	1.6816	0.2527	3.6635
244.4136	2160.6200	1.6818	0.2529	3.6336
244.5660	2124.6500	1.6819	0.2530	3.5734
244.7184	2108.4800	1.6820	0.2532	3.5465
244.8708	2101.2200	1.6821	0.2533	3.5345
245.0232	2134.0000	1.6823	0.2534	3.5900
245.1756	2144.3400	1.6824	0.2536	3.6076
245.3280	2165.6800	1.6825	0.2537	3.6438
245.4804	2177.1200	1.6826	0.2539	3.6633
245.6328	2182.9500	1.6828	0.2540	3.6734
245.7852	2181.6300	1.6829	0.2542	3.6715
245.9376	2167.1100	1.6830	0.2543	3.6473
246.0900	2173.0500	1.6832	0.2544	3.6576
246.2424	2166.2300	1.6833	0.2546	3.6464
246.3948	2157.1000	1.6834	0.2547	3.6313
246.5472	2179.5400	1.6835	0.2549	3.6694
246.6996	2154.6800	1.6837	0.2550	3.6278
246.8520	2145.0000	1.6838	0.2551	3.6118
247.0044	2153.9100	1.6839	0.2553	3.6270
247.1568	2146.3200	1.6841	0.2554	3.6145
247.3092	2138.7300	1.6842	0.2556	3.6020
247.4616	2133.6700	1.6843	0.2557	3.5938
247.6140	2129.7100	1.6844	0.2558	3.5874
247.7664	2120.2500	1.6846	0.2560	3.5717
247.9188	2121.9000	1.6847	0.2561	3.5748
248.0712	2111.3400	1.6848	0.2563	3.5573
248.2236	2135.6500	1.6850	0.2564	3.5985
248.3760	2134.0000	1.6851	0.2566	3.5960
248.5284	2143.2400	1.6852	0.2567	3.6118
248.6808	2144.1200	1.6854	0.2568	3.6136
248.8332	2135.6500	1.6855	0.2570	3.5996
248.9856	2117.1700	1.6856	0.2571	3.5687
249.1380	2123.0000	1.6857	0.2573	3.5788
249.2904	2124.6500	1.6859	0.2574	3.5819
249.4428	2126.6300	1.6860	0.2576	3.5855
249.5952	2126.6300	1.6861	0.2577	3.5858
249.7476	2120.8000	1.6863	0.2579	3.5762
249.9000	2112.8800	1.6864	0.2580	3.5631
250.0524	2102.8700	1.6865	0.2581	3.5465
250.2048	2100.2300	1.6867	0.2583	3.5424
250.3572	2082.6300	1.6868	0.2584	3.5129
250.5096	2129.3800	1.6869	0.2586	3.5921
250.6620	2138.4000	1.6870	0.2587	3.6076
250.8144	2135.5400	1.6872	0.2589	3.6030
250.9668	2137.4100	1.6873	0.2590	3.6065
251.1192	2133.0100	1.6874	0.2591	3.5993
251.2716	2087.5800	1.6876	0.2593	3.5229
251.4240	2087.6900	1.6877	0.2594	3.5234
251.5764	2064.9200	1.6878	0.2596	3.4852
251.7288	1991.6600	1.6880	0.2597	3.3618
251.8812	1993.9700	1.6881	0.2599	3.3660
252.0336	2019.0500	1.6882	0.2600	3.4086
252.1860	2095.0600	1.6883	0.2602	3.5372
252.3384	2108.1500	1.6885	0.2603	3.5596
252.4908	2115.3000	1.6886	0.2605	3.5719
252.6432	2121.0200	1.6887	0.2606	3.5818
252.7956	2128.8300	1.6889	0.2608	3.5953
252.9480	2112.9900	1.6890	0.2609	3.5688
253.1004	2119.9200	1.6891	0.2611	3.5808
253.2528	2129.4900	1.6893	0.2612	3.5973
253.4052	2138.8400	1.6894	0.2613	3.6133
253.5576	2144.6700	1.6895	0.2615	3.6235
253.7100	2139.1700	1.6897	0.2616	3.6145
253.8624	2113.9800	1.6898	0.2618	3.5722
254.0148	2108.8100	1.6899	0.2619	3.5637
254.1672	2115.3000	1.6901	0.2621	3.5750
254.3196	2136.5300	1.6902	0.2622	3.6111
254.4720	2151.9300	1.6903	0.2623	3.6374
254.6244	2164.3600	1.6904	0.2625	3.6587
254.7768	2180.6400	1.6906	0.2626	3.6865
254.9292	2218.0400	1.6907	0.2628	3.7501
255.0816	2231.7900	1.6908	0.2629	3.7736
255.2340	2224.4200	1.6910	0.2630	3.7614
255.3864	2182.7300	1.6911	0.2632	3.6912
255.5388	2189.4400	1.6912	0.2633	3.7029
255.6912	2156.4400	1.6914	0.2635	3.6473
255.8436	2150.9400	1.6915	0.2636	3.6383
255.9960	2138.2900	1.6916	0.2637	3.6172
256.1484	2135.3200	1.6918	0.2639	3.6125
256.3008	2133.7800	1.6919	0.2640	3.6101
256.4532	2129.1600	1.6920	0.2642	3.6026
256.6056	2147.3100	1.6922	0.2643	3.6336
