# IODP371 site U1508 synthetic model data
#Synthetic model 				
depth_m_bsf	velocity_m/s	density_Mg/m3	two-way-travel-time_(ms)	impedance
175.6812	1680.8000	1.6299	0.2158	2.7395
175.8336	1682.4235	1.6300	0.2160	2.7423
175.9860	1686.4345	1.6301	0.2162	2.7490
176.1384	1696.4620	1.6302	0.2163	2.7655
176.2908	1703.1470	1.6303	0.2165	2.7766
176.4432	1715.2755	1.6304	0.2167	2.7965
176.5956	1727.1175	1.6305	0.2169	2.8160
176.7480	1726.8310	1.6306	0.2170	2.8157
176.9004	1735.8080	1.6307	0.2172	2.8305
177.0528	1737.1450	1.6308	0.2174	2.8329
177.2052	1734.4710	1.6309	0.2176	2.8287
177.3576	1734.4710	1.6310	0.2178	2.8289
177.5100	1736.0945	1.6311	0.2179	2.8317
177.6624	1738.0045	1.6312	0.2181	2.8350
177.8148	1733.7070	1.6313	0.2183	2.8282
177.9672	1721.1010	1.6314	0.2185	2.8078
178.1196	1703.3380	1.6315	0.2186	2.7790
178.2720	1700.6640	1.6316	0.2188	2.7748
178.4244	1702.3830	1.6317	0.2190	2.7778
178.5768	1717.5675	1.6318	0.2192	2.8027
178.7292	1717.1855	1.6319	0.2193	2.8023
178.8816	1719.0000	1.6320	0.2195	2.8054
179.0340	1722.7245	1.6321	0.2197	2.8117
179.1864	1732.3700	1.6322	0.2199	2.8276
179.3388	1752.4250	1.6323	0.2201	2.8605
179.4912	1760.9245	1.6324	0.2202	2.8746
179.6436	1767.8005	1.6325	0.2204	2.8860
179.7960	1769.9970	1.6326	0.2206	2.8898
179.9484	1746.5995	1.6327	0.2207	2.8517
180.1008	1727.1175	1.6328	0.2209	2.8201
180.2532	1708.9725	1.6330	0.2211	2.7907
180.4056	1701.1415	1.6331	0.2213	2.7781
180.5580	1701.1415	1.6332	0.2215	2.7782
180.7104	1699.9955	1.6333	0.2216	2.7765
180.8628	1697.9900	1.6334	0.2218	2.7734
181.0152	1691.6870	1.6335	0.2220	2.7633
181.1676	1694.3610	1.6336	0.2222	2.7679
181.3200	1709.3545	1.6337	0.2224	2.7925
181.4724	1717.2810	1.6338	0.2225	2.8057
181.6248	1729.9825	1.6339	0.2227	2.8266
181.7772	1736.8585	1.6340	0.2229	2.8380
181.9296	1735.3305	1.6341	0.2231	2.8357
182.0820	1726.6400	1.6342	0.2232	2.8217
182.2344	1727.7860	1.6343	0.2234	2.8237
182.3868	1729.9825	1.6344	0.2236	2.8275
182.5392	1735.1395	1.6345	0.2238	2.8361
182.6916	1724.2525	1.6346	0.2239	2.8185
182.8440	1716.0395	1.6347	0.2241	2.8053
182.9964	1718.1405	1.6348	0.2243	2.8089
183.1488	1726.2580	1.6349	0.2245	2.8223
183.3012	1729.1230	1.6350	0.2246	2.8272
183.4536	1732.1790	1.6351	0.2248	2.8324
183.6060	1737.7180	1.6353	0.2250	2.8416
183.7584	1729.9825	1.6354	0.2252	2.8291
183.9108	1712.2195	1.6355	0.2254	2.8003
184.0632	1712.9835	1.6356	0.2255	2.8017
184.2156	1708.1130	1.6357	0.2257	2.7939
184.3680	1711.2645	1.6358	0.2259	2.7993
184.5204	1719.0955	1.6359	0.2261	2.8122
184.6728	1731.8925	1.6360	0.2262	2.8334
184.8252	1733.2295	1.6361	0.2264	2.8357
184.9776	1726.3535	1.6362	0.2266	2.8247
185.1300	1715.4665	1.6363	0.2268	2.8070
185.2824	1710.1185	1.6364	0.2270	2.7985
185.4348	1705.8210	1.6365	0.2271	2.7916
185.5872	1692.2600	1.6366	0.2273	2.7696
185.7396	1687.7715	1.6367	0.2275	2.7624
185.8920	1687.6760	1.6368	0.2277	2.7625
186.0444	1693.5015	1.6369	0.2278	2.7722
186.1968	1695.4115	1.6371	0.2280	2.7755
186.3492	1697.2260	1.6372	0.2282	2.7786
186.5016	1705.2480	1.6373	0.2284	2.7919
186.6540	1718.5225	1.6374	0.2286	2.8139
186.8064	1734.1845	1.6375	0.2287	2.8397
186.9588	1744.3075	1.6376	0.2289	2.8564
187.1112	1751.1835	1.6377	0.2291	2.8679
187.2636	1736.1900	1.6378	0.2293	2.8435
187.4160	1730.6510	1.6379	0.2294	2.8346
187.5684	1724.2525	1.6380	0.2296	2.8243
187.7208	1721.5785	1.6381	0.2298	2.8201
187.8732	1714.5115	1.6382	0.2300	2.8087
188.0256	1716.2305	1.6383	0.2302	2.8117
188.1780	1714.4160	1.6384	0.2303	2.8090
188.3304	1712.9835	1.6385	0.2305	2.8068
188.4828	1720.8145	1.6386	0.2307	2.8198
188.6352	1730.1735	1.6388	0.2309	2.8353
188.7876	1739.0550	1.6389	0.2310	2.8501
188.9400	1742.9705	1.6390	0.2312	2.8567
189.0924	1741.9200	1.6391	0.2314	2.8551
189.2448	1743.4480	1.6392	0.2316	2.8578
189.3972	1737.7180	1.6393	0.2317	2.8486
189.5496	1721.7695	1.6394	0.2319	2.8227
189.7020	1716.6125	1.6395	0.2321	2.8144
189.8544	1723.7750	1.6396	0.2323	2.8263
190.0068	1727.1175	1.6397	0.2324	2.8320
190.1592	1730.8420	1.6398	0.2326	2.8383
190.3116	1753.9530	1.6399	0.2328	2.8764
190.4640	1764.0760	1.6400	0.2330	2.8932
190.6164	1775.7270	1.6402	0.2331	2.9125
190.7688	1771.5250	1.6403	0.2333	2.9058
190.9212	1755.9585	1.6404	0.2335	2.8804
191.0736	1752.6160	1.6405	0.2337	2.8751
191.2260	1756.1495	1.6406	0.2338	2.8811
191.3784	1762.1660	1.6407	0.2340	2.8912
191.5308	1765.6995	1.6408	0.2342	2.8972
191.6832	1769.2330	1.6409	0.2344	2.9032
191.8356	1776.8730	1.6410	0.2345	2.9159
191.9880	1770.1880	1.6411	0.2347	2.9051
192.1404	1765.6995	1.6412	0.2349	2.8979
192.2928	1775.1540	1.6413	0.2350	2.9136
192.4452	1776.9685	1.6415	0.2352	2.9168
192.5976	1769.7105	1.6416	0.2354	2.9051
192.7500	1766.3680	1.6417	0.2356	2.8998
192.9024	1752.6160	1.6418	0.2357	2.8774
193.0548	1749.6555	1.6419	0.2359	2.8727
193.2072	1746.2175	1.6420	0.2361	2.8673
193.3596	1738.1000	1.6421	0.2363	2.8541
193.5120	1729.7915	1.6422	0.2364	2.8407
193.6644	1734.9485	1.6423	0.2366	2.8493
193.8168	1736.8585	1.6424	0.2368	2.8527
193.9692	1737.8135	1.6425	0.2370	2.8544
194.1216	1747.9365	1.6426	0.2371	2.8712
194.2740	1754.2395	1.6428	0.2373	2.8818
194.4264	1752.9025	1.6429	0.2375	2.8798
194.5788	1741.9200	1.6430	0.2377	2.8619
194.7312	1737.5270	1.6431	0.2378	2.8549
194.8836	1742.0155	1.6432	0.2380	2.8625
195.0360	1749.0825	1.6433	0.2382	2.8743
195.1884	1762.7390	1.6434	0.2384	2.8969
195.3408	1768.8510	1.6435	0.2385	2.9071
195.4932	1772.5755	1.6436	0.2387	2.9135
195.6456	1782.6985	1.6437	0.2389	2.9303
195.7980	1788.9060	1.6439	0.2390	2.9407
195.9504	1791.8665	1.6440	0.2392	2.9458
196.1028	1793.7765	1.6441	0.2394	2.9491
196.2552	1794.1585	1.6442	0.2395	2.9499
196.4076	1796.7370	1.6443	0.2397	2.9544
196.5600	1798.2650	1.6444	0.2399	2.9571
196.7124	1798.5515	1.6445	0.2401	2.9577
196.8648	1810.3935	1.6446	0.2402	2.9774
197.0172	1803.0400	1.6447	0.2404	2.9655
197.1696	1801.3210	1.6448	0.2406	2.9629
197.3220	1798.3605	1.6450	0.2407	2.9582
197.4744	1797.0235	1.6451	0.2409	2.9562
197.6268	1799.2200	1.6452	0.2411	2.9600
197.7792	1802.5625	1.6453	0.2412	2.9657
197.9316	1809.7250	1.6454	0.2414	2.9777
198.0840	1817.3650	1.6455	0.2416	2.9905
198.2364	1812.4945	1.6456	0.2417	2.9827
198.3888	1809.1520	1.6457	0.2419	2.9774
198.5412	1794.6360	1.6458	0.2421	2.9537
198.6936	1794.9225	1.6459	0.2423	2.9544
198.8460	1797.9785	1.6461	0.2424	2.9596
198.9984	1804.6635	1.6462	0.2426	2.9708
199.1508	1804.8545	1.6463	0.2428	2.9713
199.3032	1816.0280	1.6464	0.2429	2.9899
199.4556	1818.8930	1.6465	0.2431	2.9948
199.6080	1819.2750	1.6466	0.2433	2.9956
199.7604	1819.0840	1.6467	0.2434	2.9955
199.9128	1815.8370	1.6468	0.2436	2.9904
200.0652	1818.6065	1.6469	0.2438	2.9952
200.2176	1817.2695	1.6471	0.2439	2.9932
200.3700	1806.6690	1.6472	0.2441	2.9759
200.5224	1808.3880	1.6473	0.2443	2.9789
200.6748	1810.0115	1.6474	0.2444	2.9818
200.8272	1812.5900	1.6475	0.2446	2.9863
200.9796	1815.9325	1.6476	0.2448	2.9920
201.1320	1818.6065	1.6477	0.2449	2.9966
201.2844	1836.8470	1.6478	0.2451	3.0268
201.4368	1848.9755	1.6480	0.2453	3.0470
201.5892	1861.5815	1.6481	0.2454	3.0680
201.7416	1871.5135	1.6482	0.2456	3.0846
201.8940	1875.5245	1.6483	0.2458	3.0914
202.0464	1858.8120	1.6484	0.2459	3.0641
202.1988	1849.8350	1.6485	0.2461	3.0495
202.3512	1826.4375	1.6486	0.2463	3.0111
202.5036	1819.3705	1.6487	0.2464	2.9997
202.6560	1821.6625	1.6488	0.2466	3.0036
202.8084	1831.3080	1.6490	0.2468	3.0198
202.9608	1841.4310	1.6491	0.2469	3.0367
203.1132	1842.3860	1.6492	0.2471	3.0384
203.2656	1843.3410	1.6493	0.2473	3.0402
203.4180	1844.8690	1.6494	0.2474	3.0429
203.5704	1846.5880	1.6495	0.2476	3.0460
203.7228	1852.6045	1.6496	0.2478	3.0561
203.8752	1855.5650	1.6498	0.2479	3.0612
204.0276	1849.6440	1.6499	0.2481	3.0517
204.1800	1846.7790	1.6500	0.2482	3.0471
204.3324	1837.1335	1.6501	0.2484	3.0314
204.4848	1832.2630	1.6502	0.2486	3.0236
204.6372	1825.3870	1.6503	0.2487	3.0125
204.7896	1827.6790	1.6504	0.2489	3.0165
204.9420	1833.6000	1.6505	0.2491	3.0264
205.0944	1821.0895	1.6507	0.2492	3.0060
205.2468	1796.8325	1.6508	0.2494	2.9662
205.3992	1779.8335	1.6509	0.2496	2.9383
205.5516	1762.5480	1.6510	0.2498	2.9100
205.7040	1750.1330	1.6511	0.2499	2.8897
205.8564	1742.3020	1.6512	0.2501	2.8769
206.0088	1735.9990	1.6513	0.2503	2.8667
206.1612	1746.7905	1.6514	0.2505	2.8847
206.3136	1750.8015	1.6516	0.2506	2.8916
206.4660	1784.4175	1.6517	0.2508	2.9473
206.6184	1806.5735	1.6518	0.2510	2.9841
206.7708	1824.9095	1.6519	0.2511	3.0146
206.9232	1835.3190	1.6520	0.2513	3.0320
207.0756	1817.7470	1.6521	0.2515	3.0032
207.2280	1814.2135	1.6522	0.2516	2.9975
207.3804	1804.8545	1.6524	0.2518	2.9823
207.5328	1797.4055	1.6525	0.2520	2.9702
207.6852	1797.5965	1.6526	0.2521	2.9707
207.8376	1789.1925	1.6527	0.2523	2.9570
207.9900	1783.8445	1.6528	0.2525	2.9484
208.1424	1786.0410	1.6529	0.2527	2.9522
208.2948	1781.5525	1.6530	0.2528	2.9450
208.4472	1777.6370	1.6532	0.2530	2.9387
208.5996	1786.6140	1.6533	0.2532	2.9538
208.7520	1789.5745	1.6534	0.2533	2.9589
208.9044	1781.4570	1.6535	0.2535	2.9456
209.0568	1776.5865	1.6536	0.2537	2.9378
209.2092	1788.1420	1.6537	0.2539	2.9571
209.3616	1801.2255	1.6538	0.2540	2.9790
209.5140	1819.8480	1.6540	0.2542	3.0100
209.6664	1819.0840	1.6541	0.2544	3.0089
209.8188	1823.4770	1.6542	0.2545	3.0164
209.9712	1828.7295	1.6543	0.2547	3.0253
210.1236	1841.4310	1.6544	0.2549	3.0465
210.2760	1836.6560	1.6545	0.2550	3.0388
210.4284	1826.7240	1.6547	0.2552	3.0226
210.5808	1822.9040	1.6548	0.2554	3.0165
210.7332	1814.6910	1.6549	0.2555	3.0031
210.8856	1812.3990	1.6550	0.2557	2.9995
211.0380	1806.7645	1.6551	0.2559	2.9904
211.1904	1804.7590	1.6552	0.2560	2.9873
211.3428	1808.2925	1.6553	0.2562	2.9933
211.4952	1816.2190	1.6555	0.2564	3.0067
211.6476	1819.7525	1.6556	0.2565	3.0127
211.8000	1819.3705	1.6557	0.2567	3.0123
211.9524	1825.0050	1.6558	0.2569	3.0219
212.1048	1822.2355	1.6559	0.2570	3.0175
212.2572	1817.4605	1.6560	0.2572	3.0098
212.4096	1820.1345	1.6562	0.2574	3.0144
212.5620	1830.8305	1.6563	0.2575	3.0323
212.7144	1823.6680	1.6564	0.2577	3.0207
212.8668	1818.3200	1.6565	0.2579	3.0121
213.0192	1827.1060	1.6566	0.2580	3.0268
213.1716	1828.1565	1.6567	0.2582	3.0288
213.3240	1831.2125	1.6569	0.2584	3.0340
213.4764	1832.4540	1.6570	0.2585	3.0363
213.6288	1838.5660	1.6571	0.2587	3.0467
213.7812	1843.3410	1.6572	0.2589	3.0548
213.9336	1831.3080	1.6573	0.2590	3.0351
214.0860	1824.3365	1.6574	0.2592	3.0237
214.2384	1812.5900	1.6575	0.2594	3.0045
214.3908	1812.4945	1.6577	0.2595	3.0045
214.5432	1815.3595	1.6578	0.2597	3.0095
214.6956	1818.4155	1.6579	0.2599	3.0148
214.8480	1815.2640	1.6580	0.2600	3.0097
215.0004	1806.8600	1.6581	0.2602	2.9960
215.1528	1803.6130	1.6583	0.2604	2.9908
215.3052	1806.9555	1.6584	0.2606	2.9966
215.4576	1814.2135	1.6585	0.2607	3.0088
215.6100	1822.2355	1.6586	0.2609	3.0224
215.7624	1830.5440	1.6587	0.2611	3.0364
215.9148	1837.2290	1.6588	0.2612	3.0477
216.0672	1841.2400	1.6590	0.2614	3.0545
216.2196	1847.2565	1.6591	0.2616	3.0647
216.3720	1843.9140	1.6592	0.2617	3.0594
216.5244	1839.7120	1.6593	0.2619	3.0526
216.6768	1837.9930	1.6594	0.2621	3.0500
216.8292	1834.1730	1.6595	0.2622	3.0439
216.9816	1840.1895	1.6597	0.2624	3.0541
217.1340	1841.8130	1.6598	0.2625	3.0570
217.2864	1845.5375	1.6599	0.2627	3.0634
217.4388	1855.3740	1.6600	0.2629	3.0799
217.5912	1849.2620	1.6601	0.2630	3.0700
217.7436	1836.1785	1.6602	0.2632	3.0485
217.8960	1833.4090	1.6604	0.2634	3.0441
218.0484	1832.5495	1.6605	0.2635	3.0429
218.2008	1835.0325	1.6606	0.2637	3.0473
218.3532	1838.9480	1.6607	0.2639	3.0540
218.5056	1839.9030	1.6608	0.2640	3.0558
218.6580	1854.4190	1.6610	0.2642	3.0801
218.8104	1848.5935	1.6611	0.2644	3.0707
218.9628	1843.2455	1.6612	0.2645	3.0620
219.1152	1835.7010	1.6613	0.2647	3.0497
219.2676	1833.2180	1.6614	0.2649	3.0458
219.4200	1832.1675	1.6615	0.2650	3.0442
219.5724	1829.4935	1.6617	0.2652	3.0400
219.7248	1827.8700	1.6618	0.2654	3.0375
219.8772	1831.9765	1.6619	0.2655	3.0446
220.0296	1834.8415	1.6620	0.2657	3.0495
220.1820	1834.0775	1.6621	0.2659	3.0485
220.3344	1835.3190	1.6623	0.2660	3.0508
220.4868	1839.3300	1.6624	0.2662	3.0577
220.6392	1837.9930	1.6625	0.2664	3.0557
220.7916	1842.0040	1.6626	0.2665	3.0625
220.9440	1843.6275	1.6627	0.2667	3.0655
221.0964	1850.6945	1.6629	0.2669	3.0774
221.2488	1861.0085	1.6630	0.2670	3.0948
221.4012	1861.8680	1.6631	0.2672	3.0965
221.5536	1856.9975	1.6632	0.2673	3.0886
221.7060	1850.0260	1.6633	0.2675	3.0772
221.8584	1856.5200	1.6635	0.2677	3.0882
222.0108	1848.9755	1.6636	0.2678	3.0759
222.1632	1857.7615	1.6637	0.2680	3.0907
222.3156	1855.7560	1.6638	0.2682	3.0876
222.4680	1856.2335	1.6639	0.2683	3.0886
222.6204	1863.6825	1.6640	0.2685	3.1013
222.7728	1863.5870	1.6642	0.2687	3.1013
222.9252	1861.8680	1.6643	0.2688	3.0987
223.0776	1859.4805	1.6644	0.2690	3.0949
223.2300	1862.6320	1.6645	0.2692	3.1004
223.3824	1863.9690	1.6646	0.2693	3.1029
223.5348	1857.2840	1.6648	0.2695	3.0919
223.6872	1854.8010	1.6649	0.2696	3.0880
223.8396	1856.7110	1.6650	0.2698	3.0914
223.9920	1861.4860	1.6651	0.2700	3.0996
224.1444	1866.2610	1.6652	0.2701	3.1078
224.2968	1869.3170	1.6654	0.2703	3.1131
224.4492	1870.4630	1.6655	0.2705	3.1152
224.6016	1868.3620	1.6656	0.2706	3.1120
224.7540	1866.2610	1.6657	0.2708	3.1087
224.9064	1864.7330	1.6659	0.2710	3.1064
225.0588	1860.9130	1.6660	0.2711	3.1002
225.2112	1862.8230	1.6661	0.2713	3.1036
225.3636	1861.6770	1.6662	0.2714	3.1020
225.5160	1866.8340	1.6663	0.2716	3.1108
225.6684	1868.8395	1.6665	0.2718	3.1143
225.8208	1865.7835	1.6666	0.2719	3.1095
225.9732	1862.1545	1.6667	0.2721	3.1036
226.1256	1859.3850	1.6668	0.2723	3.0993
226.2780	1855.1830	1.6669	0.2724	3.0925
226.4304	1857.0930	1.6671	0.2726	3.0959
226.5828	1852.2225	1.6672	0.2728	3.0880
226.7352	1851.8405	1.6673	0.2729	3.0876
226.8876	1859.9580	1.6674	0.2731	3.1013
227.0400	1853.0820	1.6675	0.2732	3.0901
227.1924	1855.8515	1.6677	0.2734	3.0949
227.3448	1859.1940	1.6678	0.2736	3.1007
227.4972	1866.5475	1.6679	0.2737	3.1132
227.6496	1864.9240	1.6680	0.2739	3.1108
227.8020	1864.4465	1.6682	0.2741	3.1102
227.9544	1879.0580	1.6683	0.2742	3.1348
228.1068	1875.0470	1.6684	0.2744	3.1283
228.2592	1875.8110	1.6685	0.2746	3.1298
228.4116	1876.0975	1.6686	0.2747	3.1305
228.5640	1878.4850	1.6688	0.2749	3.1347
228.7164	1898.8265	1.6689	0.2750	3.1689
228.8688	1901.7870	1.6690	0.2752	3.1741
229.0212	1900.5455	1.6691	0.2754	3.1723
229.1736	1913.5335	1.6693	0.2755	3.1942
229.3260	1918.2130	1.6694	0.2757	3.2022
229.4784	1913.4380	1.6695	0.2758	3.1945
229.6308	1903.5060	1.6696	0.2760	3.1781
229.7832	1925.0890	1.6697	0.2762	3.2144
229.9356	1926.8080	1.6699	0.2763	3.2175
230.0880	1924.8980	1.6700	0.2765	3.2146
230.2404	1923.2745	1.6701	0.2766	3.2121
230.3928	1919.9320	1.6702	0.2768	3.2067
230.5452	1920.0275	1.6704	0.2769	3.2071
230.6976	1965.8675	1.6705	0.2771	3.2839
230.8500	1975.2265	1.6706	0.2773	3.2998
231.0024	1981.5295	1.6707	0.2774	3.3106
231.1548	1979.0465	1.6708	0.2776	3.3067
231.3072	1983.8215	1.6710	0.2777	3.3149
231.4596	1974.9400	1.6711	0.2779	3.3003
231.6120	1952.0200	1.6712	0.2780	3.2622
231.7644	1947.6270	1.6713	0.2782	3.2551
231.9168	1945.2395	1.6715	0.2783	3.2514
232.0692	1936.2625	1.6716	0.2785	3.2366
232.2216	1929.3865	1.6717	0.2787	3.2254
232.3740	1924.9935	1.6718	0.2788	3.2183
232.5264	1928.1450	1.6720	0.2790	3.2238
232.6788	1927.2855	1.6721	0.2791	3.2226
232.8312	1901.2140	1.6722	0.2793	3.1792
232.9836	1897.2030	1.6723	0.2795	3.1727
233.1360	1902.8375	1.6724	0.2796	3.1824
233.2884	1926.6170	1.6726	0.2798	3.2224
233.4408	1929.8640	1.6727	0.2799	3.2281
233.5932	1931.8695	1.6728	0.2801	3.2317
233.7456	1927.6675	1.6729	0.2802	3.2249
233.8980	1926.6170	1.6731	0.2804	3.2234
234.0504	1924.1340	1.6732	0.2806	3.2194
234.2028	1911.5280	1.6733	0.2807	3.1986
234.3552	1906.3710	1.6734	0.2809	3.1902
234.5076	1902.2645	1.6736	0.2810	3.1836
234.6600	1912.5785	1.6737	0.2812	3.2011
234.8124	1924.1340	1.6738	0.2814	3.2206
234.9648	1939.1275	1.6739	0.2815	3.2460
235.1172	1946.8630	1.6741	0.2817	3.2592
235.2696	1955.2670	1.6742	0.2818	3.2735
235.4220	1974.0805	1.6743	0.2820	3.3052
235.5744	1986.4955	1.6744	0.2821	3.3263
235.7268	1999.9610	1.6746	0.2823	3.3490
235.8792	2006.9325	1.6747	0.2824	3.3610
236.0316	2014.4770	1.6748	0.2826	3.3739
236.1840	2041.9810	1.6749	0.2827	3.4202
236.3364	2024.6955	1.6751	0.2829	3.3915
236.4888	2000.0565	1.6752	0.2830	3.3505
236.6412	1980.8610	1.6753	0.2832	3.3185
236.7936	1974.6535	1.6754	0.2834	3.3084
236.9460	1952.5930	1.6756	0.2835	3.2717
237.0984	1951.5425	1.6757	0.2837	3.2702
237.2508	1960.9970	1.6758	0.2838	3.2863
237.4032	1966.3450	1.6759	0.2840	3.2955
237.5556	1970.3560	1.6761	0.2841	3.3024
237.7080	1982.9620	1.6762	0.2843	3.3238
237.8604	1988.5010	1.6763	0.2844	3.3333
238.0128	1986.4000	1.6764	0.2846	3.3301
238.1652	1988.5010	1.6766	0.2847	3.3338
238.3176	2000.9160	1.6767	0.2849	3.3549
238.4700	1986.9730	1.6768	0.2851	3.3318
238.6224	1972.8390	1.6769	0.2852	3.3083
238.7748	1965.2945	1.6771	0.2854	3.2959
238.9272	1930.5325	1.6772	0.2855	3.2379
239.0796	1916.9715	1.6773	0.2857	3.2154
239.2320	1908.9495	1.6774	0.2858	3.2021
239.3844	1886.1250	1.6776	0.2860	3.1641
239.5368	1882.2095	1.6777	0.2862	3.1578
239.6892	1935.7850	1.6778	0.2863	3.2479
239.8416	1931.8695	1.6779	0.2865	3.2416
239.9940	1928.3360	1.6781	0.2866	3.2359
240.1464	1929.7685	1.6782	0.2868	3.2385
240.2988	1940.9420	1.6783	0.2870	3.2575
240.4512	1939.2230	1.6784	0.2871	3.2549
240.6036	1920.7915	1.6786	0.2873	3.2242
240.7560	1924.5160	1.6787	0.2874	3.2307
240.9084	1920.0275	1.6788	0.2876	3.2234
241.0608	1922.9880	1.6790	0.2877	3.2286
241.2132	1922.1285	1.6791	0.2879	3.2274
241.3656	1928.4315	1.6792	0.2881	3.2382
241.5180	1944.0935	1.6793	0.2882	3.2648
241.6704	1950.3010	1.6795	0.2884	3.2755
241.8228	1948.4865	1.6796	0.2885	3.2727
241.9752	1940.7510	1.6797	0.2887	3.2599
242.1276	1927.4765	1.6798	0.2888	3.2379
242.2800	1913.0560	1.6800	0.2890	3.2139
242.4324	1898.1580	1.6801	0.2892	3.1891
242.5848	1888.9900	1.6802	0.2893	3.1739
242.7372	1887.1755	1.6803	0.2895	3.1711
242.8896	1881.2545	1.6805	0.2896	3.1614
243.0420	1876.4795	1.6806	0.2898	3.1536
243.1944	1870.9405	1.6807	0.2900	3.1445
243.3468	1881.7320	1.6809	0.2901	3.1629
243.4992	1875.2380	1.6810	0.2903	3.1522
243.6516	1880.7770	1.6811	0.2905	3.1618
243.8040	1881.6365	1.6812	0.2906	3.1635
243.9564	1884.9790	1.6814	0.2908	3.1693
244.1088	1887.2710	1.6815	0.2909	3.1734
244.2612	1891.3775	1.6816	0.2911	3.1806
244.4136	1875.8110	1.6818	0.2913	3.1546
244.5660	1844.5825	1.6819	0.2914	3.1024
244.7184	1830.5440	1.6820	0.2916	3.0790
244.8708	1824.2410	1.6821	0.2918	3.0686
245.0232	1852.7000	1.6823	0.2919	3.1167
245.1756	1861.6770	1.6824	0.2921	3.1321
245.3280	1880.2040	1.6825	0.2923	3.1635
245.4804	1890.1360	1.6826	0.2924	3.1804
245.6328	1895.1975	1.6828	0.2926	3.1892
245.7852	1894.0515	1.6829	0.2927	3.1875
245.9376	1881.4455	1.6830	0.2929	3.1665
246.0900	1886.6025	1.6832	0.2931	3.1755
246.2424	1880.6815	1.6833	0.2932	3.1657
246.3948	1872.7550	1.6834	0.2934	3.1526
246.5472	1892.2370	1.6835	0.2935	3.1857
246.6996	1870.6540	1.6837	0.2937	3.1496
246.8520	1862.2500	1.6838	0.2939	3.1357
247.0044	1869.9855	1.6839	0.2940	3.1489
247.1568	1863.3960	1.6841	0.2942	3.1381
247.3092	1856.8065	1.6842	0.2944	3.1272
247.4616	1852.4135	1.6843	0.2945	3.1201
247.6140	1848.9755	1.6844	0.2947	3.1145
247.7664	1840.7625	1.6846	0.2949	3.1009
247.9188	1842.1950	1.6847	0.2950	3.1036
248.0712	1833.0270	1.6848	0.2952	3.0884
248.2236	1854.1325	1.6850	0.2954	3.1242
248.3760	1852.7000	1.6851	0.2955	3.1220
248.5284	1860.7220	1.6852	0.2957	3.1357
248.6808	1861.4860	1.6854	0.2958	3.1373
248.8332	1854.1325	1.6855	0.2960	3.1251
248.9856	1838.0885	1.6856	0.2962	3.0983
249.1380	1843.1500	1.6857	0.2963	3.1071
249.2904	1844.5825	1.6859	0.2965	3.1097
249.4428	1846.3015	1.6860	0.2967	3.1129
249.5952	1846.3015	1.6861	0.2968	3.1131
249.7476	1841.2400	1.6863	0.2970	3.1048
249.9000	1834.3640	1.6864	0.2972	3.0935
250.0524	1825.6735	1.6865	0.2973	3.0790
250.2048	1823.3815	1.6867	0.2975	3.0754
250.3572	1808.1015	1.6868	0.2977	3.0499
250.5096	1848.6890	1.6869	0.2978	3.1186
250.6620	1856.5200	1.6870	0.2980	3.1320
250.8144	1854.0370	1.6872	0.2982	3.1281
250.9668	1855.6605	1.6873	0.2983	3.1311
251.1192	1851.8405	1.6874	0.2985	3.1249
251.2716	1812.3990	1.6876	0.2987	3.0585
251.4240	1812.4945	1.6877	0.2988	3.0589
251.5764	1792.7260	1.6878	0.2990	3.0258
251.7288	1729.1230	1.6880	0.2992	2.9187
251.8812	1731.1285	1.6881	0.2993	2.9223
252.0336	1752.9025	1.6882	0.2995	2.9593
252.1860	1818.8930	1.6883	0.2997	3.0709
252.3384	1830.2575	1.6885	0.2999	3.0903
252.4908	1836.4650	1.6886	0.3000	3.1011
252.6432	1841.4310	1.6887	0.3002	3.1097
252.7956	1848.2115	1.6889	0.3004	3.1214
252.9480	1834.4595	1.6890	0.3005	3.0984
253.1004	1840.4760	1.6891	0.3007	3.1088
253.2528	1848.7845	1.6893	0.3009	3.1231
253.4052	1856.9020	1.6894	0.3010	3.1370
253.5576	1861.9635	1.6895	0.3012	3.1458
253.7100	1857.1885	1.6897	0.3013	3.1380
253.8624	1835.3190	1.6898	0.3015	3.1013
254.0148	1830.8305	1.6899	0.3017	3.0940
254.1672	1836.4650	1.6901	0.3018	3.1037
254.3196	1854.8965	1.6902	0.3020	3.1351
254.4720	1868.2665	1.6903	0.3022	3.1580
254.6244	1879.0580	1.6904	0.3023	3.1764
254.7768	1893.1920	1.6906	0.3025	3.2006
254.9292	1925.6620	1.6907	0.3027	3.2557
255.0816	1937.5995	1.6908	0.3028	3.2762
255.2340	1931.2010	1.6910	0.3030	3.2656
255.3864	1895.0065	1.6911	0.3031	3.2047
255.5388	1900.8320	1.6912	0.3033	3.2148
255.6912	1872.1820	1.6914	0.3035	3.1665
255.8436	1867.4070	1.6915	0.3036	3.1587
255.9960	1856.4245	1.6916	0.3038	3.1404
256.1484	1853.8460	1.6918	0.3039	3.1363
256.3008	1852.5090	1.6919	0.3041	3.1343
256.4532	1848.4980	1.6920	0.3043	3.1277
256.6056	1864.2555	1.6922	0.3044	3.1546
256.7580	1870.5585	1.6923	0.3046	3.1655
256.9104	1879.4400	1.6924	0.3048	3.1808
257.0628	1887.6530	1.6926	0.3049	3.1950
