# IODP371 site U1507 synthetic model data
#Synthetic model				
depth_m_bsf	velocity_m/s	density_Mg/m3	two-way-travel-time_(ms)	impedance
278.2748	2000.2950	1.8330	0.3066	3.6666
278.4272	2003.4630	1.8779	0.3068	3.7622
278.5796	2006.2350	1.8812	0.3069	3.7742
278.7320	2009.7990	1.8806	0.3071	3.7797
278.8844	2006.5320	1.8984	0.3072	3.8091
279.0368	1995.9390	1.9150	0.3074	3.8222
279.1892	1966.8330	1.9189	0.3075	3.7741
279.3416	1941.4890	1.9195	0.3077	3.7268
279.4940	1936.2420	1.9178	0.3078	3.7134
279.6464	1941.5880	1.9175	0.3080	3.7230
279.7988	1962.1800	1.9202	0.3081	3.7677
279.9512	1990.8900	1.9281	0.3083	3.8387
280.1036	2026.6290	1.9301	0.3084	3.9116
280.2560	2053.6560	1.9361	0.3086	3.9762
280.4084	2057.9130	1.9394	0.3087	3.9912
280.5608	2058.1110	1.9580	0.3089	4.0297
280.7132	2042.6670	1.9708	0.3090	4.0258
280.8656	2026.7280	1.9769	0.3092	4.0067
281.0180	2019.7980	1.9707	0.3093	3.9804
281.1704	2011.4820	1.9629	0.3095	3.9483
281.3228	2008.1160	1.9656	0.3096	3.9471
281.4752	2016.8280	1.9656	0.3098	3.9642
281.6276	2034.9450	1.9666	0.3099	4.0019
281.7800	2058.0120	1.9624	0.3101	4.0387
281.9324	2070.0900	1.9503	0.3102	4.0374
282.0848	2089.7910	1.9490	0.3104	4.0730
282.2372	2095.1370	1.9573	0.3105	4.1009
282.3896	2119.8870	1.9657	0.3107	4.1671
282.5420	2137.2120	1.9727	0.3108	4.2162
282.6944	2149.2900	1.9674	0.3110	4.2285
282.8468	2154.4380	1.9621	0.3111	4.2273
282.9992	2194.7310	1.9529	0.3112	4.2862
283.1516	2216.4120	1.9494	0.3114	4.3206
283.3040	2234.2320	1.9481	0.3115	4.3526
283.4564	2231.8560	1.9381	0.3117	4.3255
283.6088	2241.2610	1.9222	0.3118	4.3082
283.7612	2236.7070	1.9094	0.3119	4.2707
283.9136	2235.0240	1.9046	0.3121	4.2568
284.0660	2224.6290	1.8940	0.3122	4.2135
284.2184	2214.8280	1.9062	0.3123	4.2219
284.3708	2213.6400	1.9259	0.3125	4.2632
284.5232	2219.1840	1.9513	0.3126	4.3303
284.6756	2217.6990	1.9612	0.3128	4.3494
284.8280	2213.8380	1.9586	0.3129	4.3359
284.9804	2201.0670	1.9451	0.3130	4.2813
285.1328	2189.0880	1.9066	0.3132	4.1738
285.2852	2183.1480	1.8635	0.3133	4.0683
285.4376	2176.0200	1.8483	0.3134	4.0220
285.5900	2161.9620	1.8587	0.3136	4.0184
285.7424	2159.8830	1.8758	0.3137	4.0515
285.8948	2154.2400	1.8738	0.3139	4.0366
286.0472	2149.5870	1.8741	0.3140	4.0286
286.1996	2127.9060	1.9180	0.3142	4.0813
286.3520	2096.9190	1.9532	0.3143	4.0957
286.5044	2118.8970	1.9449	0.3144	4.1211
286.6568	2161.4670	1.9249	0.3146	4.1606
286.8092	2149.1910	1.9253	0.3147	4.1379
286.9616	2105.9280	1.9674	0.3149	4.1431
287.1140	2066.7240	1.8979	0.3150	3.9224
287.2664	2027.5200	1.8700	0.3152	3.7915
287.4188	2007.2250	1.8638	0.3153	3.7411
287.5712	1999.5030	1.9433	0.3155	3.8856
287.7236	2004.6510	1.9905	0.3156	3.9903
287.8760	2028.8070	1.9923	0.3158	4.0420
288.0284	2062.6650	1.9478	0.3159	4.0177
288.1808	2095.2360	1.9215	0.3161	4.0260
288.3332	2173.8420	1.9376	0.3162	4.2119
288.4856	2255.9130	1.9659	0.3163	4.4350
288.6380	2302.3440	1.9435	0.3165	4.4747
288.7904	2298.4830	1.8907	0.3166	4.3457
288.9428	2264.7240	1.8722	0.3167	4.2400
289.0952	2250.8640	1.8603	0.3169	4.1872
289.2476	2235.5190	1.9052	0.3170	4.2592
289.4000	2213.6400	1.9532	0.3172	4.3237
289.5524	2202.0570	1.9981	0.3173	4.3999
289.7048	2198.1960	2.0098	0.3174	4.4179
289.8572	2201.0670	1.9696	0.3176	4.3353
290.0096	2206.1160	1.9043	0.3177	4.2011
290.1620	2239.6770	1.8639	0.3178	4.1746
290.3144	2322.0450	1.8655	0.3180	4.3317
290.4668	2471.4360	1.8863	0.3181	4.6618
290.6192	2556.6750	1.9178	0.3182	4.9031
290.7716	2559.9420	1.9776	0.3183	5.0626
290.9240	2516.5800	2.0059	0.3185	5.0481
291.0764	2422.5300	2.0055	0.3186	4.8585
291.2288	2359.8630	1.9913	0.3187	4.6993
291.3812	2324.7180	1.9509	0.3188	4.5352
291.5336	2294.9190	1.9065	0.3190	4.3752
291.6860	2235.1230	1.9378	0.3191	4.3313
291.8384	2139.3900	1.9488	0.3193	4.1692
291.9908	2123.7480	1.9458	0.3194	4.1324
292.1432	2161.5660	1.9257	0.3195	4.1626
292.2956	2207.9970	1.9453	0.3197	4.2952
292.4480	2228.7870	1.9433	0.3198	4.3311
292.6004	2233.4400	1.9507	0.3200	4.3568
292.7528	2242.4490	1.9275	0.3201	4.3222
292.9052	2239.5780	1.8901	0.3202	4.2331
293.0576	2233.3410	1.9125	0.3204	4.2712
293.2100	2192.9490	1.9633	0.3205	4.3055
293.3624	2166.2190	2.0110	0.3206	4.3563
293.5148	2126.5200	2.0252	0.3208	4.3067
293.6672	2039.6970	2.0021	0.3209	4.0836
293.8196	1989.0090	1.9683	0.3211	3.9150
293.9720	1978.9110	1.9541	0.3212	3.8670
294.1244	1971.0900	1.9169	0.3214	3.7784
294.2768	1955.2500	1.9031	0.3215	3.7210
294.4292	2034.7470	1.9118	0.3217	3.8901
294.5816	2063.6550	1.9591	0.3218	4.0429
294.7340	2071.1790	1.9510	0.3220	4.0409
294.8864	2091.8700	1.9649	0.3221	4.1103
295.0388	2011.7790	1.9279	0.3223	3.8785
295.1912	2016.9270	1.8866	0.3224	3.8052
295.3436	2012.5710	1.8125	0.3226	3.6478
295.4960	2002.3740	1.7805	0.3227	3.5652
295.6484	2004.1560	1.7395	0.3229	3.4863
295.8008	2027.1240	1.7876	0.3230	3.6237
295.9532	2063.1600	1.8621	0.3232	3.8419
296.1056	2088.4050	1.9115	0.3233	3.9919
296.2580	2118.6990	1.9463	0.3235	4.1237
296.4104	2128.8960	1.9748	0.3236	4.2041
296.5628	2137.0140	1.9799	0.3238	4.2310
296.7152	2149.7850	1.9676	0.3239	4.2299
296.8676	2151.2700	1.9533	0.3241	4.2021
297.0200	2161.6650	1.9664	0.3242	4.2507
297.1724	2178.1980	1.9564	0.3243	4.2615
297.3248	2190.6720	1.9420	0.3245	4.2544
297.4772	2216.0160	1.9111	0.3246	4.2351
297.6296	2233.6380	1.9417	0.3248	4.3370
297.7820	2236.8060	1.9451	0.3249	4.3507
297.9344	2240.7660	1.9583	0.3250	4.3880
298.0868	2241.9540	1.9926	0.3252	4.4674
298.2392	2252.6460	1.9523	0.3253	4.3979
298.3916	2246.0130	1.9532	0.3254	4.3870
298.5440	2225.5200	1.9857	0.3256	4.4193
298.6964	2189.9790	2.0458	0.3257	4.4802
298.8488	2158.1010	2.0747	0.3258	4.4774
299.0012	2112.6600	2.0373	0.3260	4.3042
299.1536	2088.9990	1.9932	0.3261	4.1638
299.3060	2087.3160	1.9527	0.3263	4.0760
299.4584	2079.6930	1.9328	0.3264	4.0196
299.6108	2063.0610	1.9156	0.3266	3.9519
299.7632	2046.2310	1.9261	0.3267	3.9411
299.9156	2046.0330	1.9440	0.3269	3.9776
300.0680	2067.0210	1.9695	0.3270	4.0711
300.2204	2090.7810	1.9609	0.3272	4.0997
300.3728	2101.1760	1.9423	0.3273	4.0810
300.5252	2098.9980	1.9182	0.3275	4.0263
300.6776	2090.2860	1.9458	0.3276	4.0673
300.8300	2065.4370	1.9765	0.3277	4.0823
300.9824	2037.2220	1.9672	0.3279	4.0077
301.1348	2021.5800	1.9526	0.3280	3.9474
301.2872	2006.7300	1.9478	0.3282	3.9088
301.4396	2001.7800	1.9527	0.3284	3.9090
301.5920	1999.1070	1.9517	0.3285	3.9017
301.7444	1994.1570	1.9461	0.3287	3.8808
301.8968	2014.1550	1.9130	0.3288	3.8530
302.0492	2030.6880	1.9349	0.3290	3.9293
302.2016	2038.4100	1.9591	0.3291	3.9935
302.3540	2048.5080	2.0064	0.3293	4.1101
302.5064	2050.3890	2.0140	0.3294	4.1295
302.6588	2047.8150	2.0207	0.3296	4.1380
302.8112	2042.1720	1.9946	0.3297	4.0732
302.9636	2049.3990	1.9774	0.3299	4.0525
303.1160	2053.3590	1.9584	0.3300	4.0213
303.2684	2048.8050	1.9476	0.3302	3.9903
303.4208	2046.5280	1.9621	0.3303	4.0155
303.5732	2047.3200	1.9586	0.3304	4.0099
303.7256	2041.4790	1.9623	0.3306	4.0059
303.8780	2038.8060	1.9568	0.3307	3.9896
304.0304	2066.2290	1.9605	0.3309	4.0508
304.1828	2085.8310	1.9567	0.3310	4.0813
304.3352	2093.1570	1.9684	0.3312	4.1201
304.4876	2083.0590	1.9778	0.3313	4.1200
304.6400	2052.7650	1.9704	0.3315	4.0448
304.7924	2048.9040	1.9569	0.3316	4.0095
304.9448	2043.9540	1.9490	0.3318	3.9837
305.0972	2049.5970	1.9495	0.3319	3.9957
305.2496	2065.4370	1.9466	0.3321	4.0207
305.4020	2064.3480	1.9480	0.3322	4.0214
305.5544	2058.5070	1.9605	0.3324	4.0357
305.7068	2052.5670	1.9718	0.3325	4.0472
305.8592	2038.2120	1.9777	0.3327	4.0310
306.0116	2035.3410	1.9795	0.3328	4.0289
306.1640	2054.2500	1.9772	0.3330	4.0617
306.3164	2069.8920	1.9766	0.3331	4.0912
306.4688	2084.6430	1.9880	0.3333	4.1442
306.6212	2091.0780	1.9905	0.3334	4.1622
306.7736	2107.6110	1.9823	0.3336	4.1778
306.9260	2122.1640	1.9516	0.3337	4.1417
307.0784	2129.2920	1.9269	0.3338	4.1030
307.2308	2144.8350	1.9283	0.3340	4.1358
307.3832	2150.5770	1.9565	0.3341	4.2076
307.5356	2177.7030	1.9744	0.3343	4.2997
307.6880	2185.5240	1.9591	0.3344	4.2818
307.8404	2208.6900	1.9454	0.3345	4.2968
307.9928	2251.4580	1.9426	0.3347	4.3738
308.1452	2258.6850	1.9489	0.3348	4.4019
308.2976	2249.9730	1.9391	0.3350	4.3629
308.4500	2232.9450	1.9426	0.3351	4.3377
308.6024	2195.9190	1.9353	0.3352	4.2498
308.7548	2165.9220	1.9263	0.3354	4.1723
308.9072	2144.6370	1.9108	0.3355	4.0979
309.0596	2129.0940	1.9051	0.3356	4.0562
309.2120	2105.9280	1.8997	0.3358	4.0006
309.3644	2104.7400	1.9017	0.3359	4.0025
309.5168	2082.8610	1.9196	0.3361	3.9983
309.6692	2087.7120	1.9191	0.3362	4.0065
309.8216	2098.2060	1.9150	0.3364	4.0181
309.9740	2083.9500	1.9193	0.3365	3.9997
310.1264	2063.4570	1.9256	0.3367	3.9733
310.2788	2048.2110	1.9242	0.3368	3.9411
310.4312	2032.2720	1.8970	0.3370	3.8551
310.5836	2023.4610	1.9306	0.3371	3.9065
310.7360	2018.3130	1.9511	0.3373	3.9380
310.8884	1985.5440	1.9497	0.3374	3.8712
311.0408	1981.0890	1.9410	0.3376	3.8454
311.1932	1972.2780	1.9689	0.3377	3.8832
311.3456	1977.4260	1.9768	0.3379	3.9089
311.4980	1954.7550	1.9682	0.3380	3.8473
311.6504	1960.4970	1.9413	0.3382	3.8059
311.8028	1997.4240	1.9385	0.3383	3.8720
311.9552	2008.3140	1.9195	0.3385	3.8550
312.1076	2012.1750	1.8842	0.3386	3.7914
312.2600	2008.9080	1.8198	0.3388	3.6557
312.4124	2007.0270	1.8551	0.3390	3.7232
312.5648	2003.0670	1.9093	0.3391	3.8245
312.7172	2002.9680	1.9384	0.3393	3.8826
312.8696	2006.4330	1.9379	0.3394	3.8883
313.0220	1996.3350	1.9122	0.3396	3.8173
313.1744	2007.4230	1.9360	0.3397	3.8865
313.3268	1990.4940	1.9370	0.3399	3.8556
313.4792	1984.1580	1.9351	0.3400	3.8395
313.6316	1981.8810	1.9302	0.3402	3.8254
313.7840	1982.5740	1.9172	0.3403	3.8010
313.9364	1988.6130	1.8897	0.3405	3.7578
314.0888	1999.6020	1.9148	0.3406	3.8289
314.2412	2009.1060	1.8985	0.3408	3.8143
314.3936	2015.5410	1.9185	0.3409	3.8667
314.5460	2021.2830	1.9278	0.3411	3.8967
314.6984	2017.6200	1.9700	0.3412	3.9747
314.8508	2022.7680	1.9737	0.3414	3.9923
315.0032	2016.1350	1.9751	0.3415	3.9820
315.1556	2008.3140	1.9718	0.3417	3.9601
315.3080	2023.0650	1.9354	0.3418	3.9155
315.4604	2055.4380	1.8883	0.3420	3.8812
315.6128	2092.3650	1.8817	0.3421	3.9372
315.7652	2137.6080	1.9170	0.3423	4.0978
315.9176	2165.4270	1.9585	0.3424	4.2410
316.0700	2136.5190	2.0022	0.3426	4.2776
316.2224	2118.6000	2.0021	0.3427	4.2417
316.3748	2120.0850	1.9545	0.3429	4.1438
316.5272	2080.8810	1.9193	0.3430	3.9938
316.6796	2048.1120	1.9506	0.3431	3.9950
316.8320	2031.8760	1.9917	0.3433	4.0468
316.9844	1998.7110	2.0188	0.3434	4.0349
317.1368	1981.8810	2.0411	0.3436	4.0453
317.2892	1990.1970	2.0384	0.3438	4.0568
317.4416	1990.5930	1.9760	0.3439	3.9334
317.5940	1987.6230	1.9406	0.3441	3.8572
317.7464	2007.6210	1.9165	0.3442	3.8476
317.8988	2034.5490	1.9293	0.3444	3.9252
318.0512	2034.0540	1.9044	0.3445	3.8736
318.2036	2029.6980	1.8515	0.3447	3.7581
318.3560	2023.2630	1.8554	0.3448	3.7540
318.5084	2018.6100	1.8560	0.3450	3.7465
318.6608	2008.6110	1.8622	0.3451	3.7404
318.8132	2009.6010	1.8513	0.3453	3.7203
318.9656	2020.0950	1.8494	0.3454	3.7360
319.1180	2015.0460	1.8651	0.3456	3.7583
319.2704	2008.7100	1.8870	0.3457	3.7904
319.4228	2015.1450	1.8764	0.3459	3.7812
319.5752	2000.5920	1.8955	0.3460	3.7920
319.7276	1978.8120	1.9009	0.3462	3.7615
319.8800	1976.0400	1.9042	0.3463	3.7627
320.0324	1970.9910	1.8890	0.3465	3.7232
320.1848	1970.5950	1.8892	0.3466	3.7229
320.3372	1972.5750	1.8917	0.3468	3.7315
320.4896	1970.3970	1.8987	0.3470	3.7412
320.6420	1967.6250	1.9106	0.3471	3.7594
320.7944	1962.8730	1.9194	0.3473	3.7676
320.9468	1964.1600	1.9290	0.3474	3.7888
321.0992	1973.8620	1.9282	0.3476	3.8061
321.2516	1979.7030	1.9407	0.3477	3.8421
321.4040	1975.8420	1.9224	0.3479	3.7984
321.5564	1983.3660	1.9306	0.3480	3.8290
321.7088	2002.8690	1.9341	0.3482	3.8737
321.8612	2017.1250	1.8958	0.3483	3.8240
322.0136	2015.0460	1.8367	0.3485	3.7010
322.1660	2007.3240	1.7862	0.3486	3.5854
322.3184	2016.3330	1.7504	0.3488	3.5295
322.4708	2025.8370	1.8013	0.3489	3.6491
322.6231	2019.7980	1.8413	0.3491	3.7190
322.7755	2013.6600	1.9168	0.3492	3.8597
322.9279	2008.5120	1.9652	0.3494	3.9471
323.0803	2006.0370	2.0021	0.3495	4.0162
323.2327	2003.7600	1.9518	0.3497	3.9109
323.3851	1997.2260	1.9332	0.3499	3.8611
323.5375	1984.2570	1.9801	0.3500	3.9291
323.6899	1978.7130	1.9693	0.3502	3.8968
323.8423	1979.2080	1.9087	0.3503	3.7777
323.9947	1983.3660	1.8552	0.3505	3.6795
324.1471	1981.9800	1.8644	0.3506	3.6952
324.2995	1983.7620	1.8790	0.3508	3.7274
324.4519	1993.6620	1.9241	0.3509	3.8359
324.6043	2002.3740	1.9366	0.3511	3.8777
324.7567	2003.8590	1.9557	0.3512	3.9189
324.9091	2006.9280	1.9397	0.3514	3.8928
325.0615	2013.3630	1.9388	0.3515	3.9034
325.2139	2016.1350	1.9203	0.3517	3.8716
325.3663	2015.3430	1.9316	0.3518	3.8928
325.5187	2023.6590	1.9389	0.3520	3.9236
325.6711	2036.5290	1.9449	0.3521	3.9608
325.8235	2050.3890	2.0007	0.3523	4.1022
325.9759	2063.8530	2.0285	0.3524	4.1865
326.1283	2044.1520	2.0542	0.3526	4.1990
326.2807	2015.0460	2.0156	0.3527	4.0616
326.4331	1999.9980	2.0125	0.3529	4.0250
326.5855	1988.0190	2.0071	0.3530	3.9902
326.7379	1981.2870	2.0046	0.3532	3.9717
326.8903	1973.9610	1.9849	0.3533	3.9181
327.0427	1967.0310	1.9788	0.3535	3.8924
327.1951	1968.8130	1.9725	0.3537	3.8835
327.3475	1972.6740	1.9754	0.3538	3.8968
327.4999	1957.9230	1.9818	0.3540	3.8803
327.6523	1956.9330	1.9602	0.3541	3.8361
327.8047	1961.2890	1.9525	0.3543	3.8295
327.9571	1983.8610	1.9258	0.3544	3.8206
328.1095	1988.5140	1.9231	0.3546	3.8240
328.2619	1980.2970	1.9083	0.3547	3.7791
328.4143	1963.8630	1.9126	0.3549	3.7561
328.5667	1945.3500	1.9092	0.3551	3.7141
328.7191	1942.2810	1.9156	0.3552	3.7205
328.8715	1917.7290	1.9318	0.3554	3.7046
329.0239	1880.6040	1.9528	0.3555	3.6724
329.1763	1864.0710	1.9747	0.3557	3.6810
329.3287	1863.0810	1.9892	0.3559	3.7060
329.4811	1872.1890	1.9992	0.3560	3.7428
329.6335	1897.7310	2.0027	0.3562	3.8005
329.7859	1892.8800	1.9996	0.3563	3.7849
329.9383	1896.3450	2.0005	0.3565	3.7937
330.0907	1902.6810	1.9968	0.3567	3.7992
330.2431	1912.7790	1.9975	0.3568	3.8207
330.3955	1929.5100	1.9878	0.3570	3.8355
330.5479	1985.6430	1.9893	0.3571	3.9500
330.7003	2041.7760	1.9871	0.3573	4.0573
330.8527	2051.1810	1.9847	0.3574	4.0710
331.0051	2064.6450	1.9810	0.3576	4.0900
331.1575	2227.4010	1.9868	0.3577	4.4254
331.3099	2363.0310	1.9617	0.3579	4.6355
331.4623	2373.2280	1.9399	0.3580	4.6039
331.6147	2386.5930	1.9208	0.3581	4.5842
331.7671	2321.5500	1.9308	0.3582	4.4825
331.9195	2263.6350	1.9340	0.3584	4.3778
332.0719	2226.8070	1.9312	0.3585	4.3004
332.2243	2191.0680	1.9390	0.3586	4.2484
332.3767	2200.6710	1.9578	0.3588	4.3084
332.5291	2218.7880	1.9868	0.3589	4.4082
332.6815	2229.5790	2.0002	0.3591	4.4597
332.8339	2250.8640	2.0024	0.3592	4.5072
332.9863	2289.9690	1.9924	0.3593	4.5626
333.1387	2319.7680	1.9860	0.3595	4.6072
333.2911	2330.3610	2.0011	0.3596	4.6632
333.4435	2321.3520	2.0326	0.3597	4.7185
333.5959	2341.1520	2.0639	0.3599	4.8319
333.7483	2332.0440	2.0559	0.3600	4.7945
333.9007	2331.4500	2.0546	0.3601	4.7902
334.0531	2350.2600	2.0536	0.3603	4.8266
334.2055	2365.7040	2.0436	0.3604	4.8346
334.3579	2373.1290	2.0319	0.3605	4.8220
334.5103	2353.0320	2.0256	0.3606	4.7663
334.6627	2346.0030	2.0332	0.3608	4.7699
334.8151	2348.0820	2.0374	0.3609	4.7840
334.9675	2347.4880	2.0364	0.3610	4.7805
335.1199	2337.0930	2.0274	0.3612	4.7383
335.2723	2330.5590	2.0077	0.3613	4.6791
335.4247	2332.2420	1.9874	0.3614	4.6351
335.5771	2290.4640	1.9757	0.3615	4.5252
335.7295	2266.7040	1.9719	0.3617	4.4698
335.8819	2266.9020	1.9853	0.3618	4.5005
336.0343	2266.9020	1.9993	0.3620	4.5322
336.1867	2271.9510	2.0258	0.3621	4.6026
336.3391	2263.0410	2.0350	0.3622	4.6053
336.4915	2272.6440	2.0421	0.3624	4.6410
336.6439	2301.7500	2.0336	0.3625	4.6809
336.7963	2374.1190	2.0383	0.3626	4.8392
336.9487	2406.4920	2.0406	0.3627	4.9107
337.1011	2427.4800	2.0443	0.3629	4.9624
337.2535	2449.7550	2.0378	0.3630	4.9922
337.4059	2470.8420	2.0285	0.3631	5.0122
337.5583	2489.6520	2.0315	0.3632	5.0578
337.7107	2479.0590	2.0383	0.3634	5.0530
337.8631	2496.4830	2.0358	0.3635	5.0824
338.0155	2527.2720	1.9903	0.3636	5.0300
338.1679	2542.5180	1.9365	0.3637	4.9235
338.3203	2477.1780	1.9142	0.3639	4.7418
338.4727	2454.0120	1.9537	0.3640	4.7944
338.6251	2447.0820	1.9815	0.3641	4.8490
338.7775	2440.9440	2.0364	0.3642	4.9706
338.9299	2469.0600	2.0308	0.3643	5.0141
339.0823	2469.4560	2.0017	0.3645	4.9431
339.2347	2442.7260	1.9592	0.3646	4.7858
339.3871	2412.8280	1.9785	0.3647	4.7737
339.5395	2419.2630	1.9975	0.3648	4.8324
339.6919	2413.6200	2.0093	0.3650	4.8496
339.8443	2427.7770	2.0098	0.3651	4.8794
339.9967	2424.7080	2.0170	0.3652	4.8907
340.1491	2402.5320	2.0363	0.3654	4.8923
340.3015	2362.4370	2.0450	0.3655	4.8312
340.4539	2315.1150	2.0311	0.3656	4.7022
340.6063	2252.9430	1.9956	0.3657	4.4961
340.7587	2168.7930	1.9614	0.3659	4.2538
340.9111	2106.4230	1.9144	0.3660	4.0325
341.0635	2087.8110	1.9499	0.3662	4.0710
341.2159	2085.7320	1.9873	0.3663	4.1449
341.3683	2125.7280	1.9931	0.3665	4.2367
341.5207	2180.4750	1.9887	0.3666	4.3362
341.6731	2270.3670	1.9654	0.3667	4.4621
341.8255	2295.0180	1.9280	0.3669	4.4249
341.9779	2264.6250	1.8967	0.3670	4.2954
342.1303	2255.7150	1.8651	0.3671	4.2072
342.2827	2231.3610	1.8378	0.3673	4.1008
342.4351	2205.9180	1.8172	0.3674	4.0086
342.5875	2167.0110	1.8378	0.3676	3.9825
342.7399	2127.2130	1.9386	0.3677	4.1238
342.8923	2092.4640	1.9757	0.3678	4.1340
343.0447	2077.0200	1.9836	0.3680	4.1199
343.1971	2088.9990	1.9716	0.3681	4.1187
343.3495	2123.3520	1.9803	0.3683	4.2048
343.5019	2110.8780	1.9782	0.3684	4.1758
343.6543	2131.8660	1.9643	0.3686	4.1877
343.8067	2070.6840	1.9737	0.3687	4.0870
343.9591	2032.6680	1.9713	0.3689	4.0071
344.1115	2044.9440	1.9744	0.3690	4.0375
344.2639	2059.8930	1.9551	0.3692	4.0272
344.4163	2089.4940	1.9645	0.3693	4.1048
344.5687	2099.7900	1.9617	0.3694	4.1191
344.7211	2100.8790	1.9585	0.3696	4.1146
344.8735	2074.6440	1.9560	0.3697	4.0580
345.0259	2050.0920	1.9493	0.3699	3.9962
345.1783	1992.4740	1.9455	0.3700	3.8765
345.3307	2001.3840	1.9259	0.3702	3.8544
345.4831	2029.5000	1.9208	0.3703	3.8983
345.6355	2030.0940	1.9166	0.3705	3.8908
345.7879	2033.4600	1.9396	0.3706	3.9440
345.9403	1986.6330	1.9498	0.3708	3.8735
346.0927	1948.6170	1.9445	0.3710	3.7891
346.2451	1928.2230	1.9368	0.3711	3.7345
346.3975	1923.5700	1.9635	0.3713	3.7770
346.5499	1926.9360	1.9856	0.3714	3.8261
346.7023	1938.9150	1.9915	0.3716	3.8613
346.8547	1957.0320	1.9970	0.3717	3.9083
347.0071	1989.9990	2.0052	0.3719	3.9904
347.1595	2045.4390	1.9857	0.3720	4.0617
347.3119	2095.9290	1.9599	0.3722	4.1078
347.4643	2129.0940	1.9452	0.3723	4.1415
347.6167	2163.9420	1.9556	0.3725	4.2318
347.7691	2179.8810	1.9540	0.3726	4.2596
347.9215	2168.8920	1.9300	0.3728	4.1860
348.0739	2174.4360	1.9317	0.3729	4.2003
348.2263	2215.8180	1.9372	0.3730	4.2926
348.3787	2239.1820	1.9646	0.3732	4.3991
348.5311	2231.3610	1.9569	0.3733	4.3666
348.6835	2203.9380	1.9465	0.3734	4.2899
348.8359	2182.6530	1.9474	0.3736	4.2504
348.9883	2150.3790	1.9141	0.3737	4.1161
349.1407	2119.0950	1.8803	0.3739	3.9846
349.2931	2118.8970	1.8499	0.3740	3.9198
349.4455	2099.0970	1.8637	0.3742	3.9120
349.5979	2109.1950	1.8778	0.3743	3.9607
349.7503	2145.6270	1.9287	0.3744	4.1383
349.9027	2142.5580	1.9709	0.3746	4.2227
350.0551	2133.7470	1.9760	0.3747	4.2163
350.2075	2140.4790	1.9607	0.3749	4.1968
350.3599	2155.7250	1.9727	0.3750	4.2527
350.5123	2154.2400	1.9673	0.3752	4.2381
350.6647	2023.7580	1.9500	0.3753	3.9462
350.8171	2009.8980	1.9316	0.3755	3.8823
350.9695	2043.3600	1.9946	0.3756	4.0757
351.1219	2034.5490	2.0678	0.3758	4.2071
351.2743	2047.2210	2.0695	0.3759	4.2367
351.4267	2052.6660	1.9925	0.3761	4.0899
351.5791	2056.3290	1.9475	0.3762	4.0047
351.7315	2060.1900	1.9013	0.3763	3.9169
351.8839	2072.8620	1.9005	0.3765	3.9396
352.0363	2073.7530	1.9492	0.3766	4.0422
352.1887	2057.0220	1.9510	0.3768	4.0132
352.3411	2026.7280	1.9316	0.3769	3.9148
352.4935	2034.1530	1.9066	0.3771	3.8783
352.6459	1997.8200	1.9035	0.3772	3.8028
352.7983	2021.9760	1.9200	0.3774	3.8822
352.9507	2050.5870	1.9252	0.3775	3.9478
353.1031	2096.1270	1.9405	0.3777	4.0676
353.2555	2134.4400	1.9571	0.3778	4.1774
353.4079	2152.2600	1.9479	0.3780	4.1924
353.5603	2125.4310	1.9265	0.3781	4.0945
353.7127	2110.8780	1.9289	0.3783	4.0717
353.8651	2085.1380	1.9331	0.3784	4.0309
354.0175	2110.3830	1.9395	0.3786	4.0930
354.1699	2129.4900	1.9519	0.3787	4.1565
354.3223	2139.3900	1.9598	0.3788	4.1927
354.4747	2143.6470	1.9408	0.3790	4.1603
354.6271	2166.8130	1.9403	0.3791	4.2042
354.7795	2182.8510	1.9682	0.3793	4.2963
354.9319	2168.9910	2.0017	0.3794	4.3416
355.0843	2144.5380	2.0147	0.3795	4.3205
355.2367	2152.9530	2.0059	0.3797	4.3186
355.3891	2156.5170	1.9866	0.3798	4.2842
355.5415	2161.6650	1.9847	0.3800	4.2903
355.6939	2150.0820	1.9833	0.3801	4.2643
355.8463	2136.7170	2.0215	0.3803	4.3194
355.9987	2152.2600	1.9945	0.3804	4.2927
356.1511	2173.8420	1.9657	0.3805	4.2732
356.3035	2180.0790	1.9545	0.3807	4.2609
356.4559	2192.6520	1.9809	0.3808	4.3433
356.6083	2187.6030	1.9994	0.3810	4.3739
356.7607	2196.7110	1.9780	0.3811	4.3451
356.9131	2199.5820	1.9722	0.3812	4.3380
357.0655	2194.8300	1.9709	0.3814	4.3259
357.2179	2172.3570	1.9728	0.3815	4.2856
357.3703	2170.6740	1.9745	0.3817	4.2859
357.5227	2167.5060	1.9754	0.3818	4.2817
357.6751	2153.8440	1.9879	0.3819	4.2816
357.8275	2163.1500	1.9969	0.3821	4.3197
357.9799	2186.0190	1.9940	0.3822	4.3590
358.1323	2208.8880	1.9684	0.3824	4.3480
358.2847	2244.3300	1.9904	0.3825	4.4670
358.4371	2238.1920	2.0027	0.3826	4.4825
358.5895	2214.7290	2.0159	0.3828	4.4647
358.7419	2176.4160	1.9889	0.3829	4.3286
358.8943	2133.4500	1.9409	0.3830	4.1409
359.0467	2111.5710	1.9096	0.3832	4.0323
359.1991	2118.9960	1.9232	0.3833	4.0752
359.3515	2141.3700	1.9754	0.3835	4.2301
359.5039	2149.7850	1.9890	0.3836	4.2760
359.6563	2164.6350	1.9478	0.3838	4.2164
